Id,Title,Original Title,Original Language,Overview,Revenue,Budget,Runtime,Release Date,Vote Average,Vote Count,Genres,Production Companies,Production Countries,Spoken Languages,Director,Stars
700391,65,65,en,"65 triệu năm trước, 2 người duy nhất sống sót sau vụ tai nạn tàu vũ trụ từ Somaris rơi xuống Trái đất, phải chống đỡ những con khủng long để tiếp cận tàu thoát hiểm kịp thời trước khi một cuộc tấn công của tiểu hành tinh sắp xảy ra đe dọa hủy diệt hành tinh.",55000000.0,45000000.0,92,2023-03-02,6.044,2097,"['Science Fiction', 'Action', 'Adventure', 'Thriller']","['Raimi Productions', 'Beck/Woods', 'Bron Studios', 'Columbia Pictures', 'TSG Entertainment']","['Canada', 'United States of America']",['Tiếng Anh'],Unknown,Unknown
459003,Mavka: The Forest Song,Мавка: Лісова пісня,uk,"Linh hồn rừng Mavka phải đối mặt với sự lựa chọn bất khả thi giữa trái tim và nghĩa vụ của mình với tư cách là người bảo vệ Trái tim của rừng, khi cô phải lòng nhạc sĩ trẻ tài năng Lukas.",17300000.0,5000000.0,99,2023-03-02,7.274,630,"['Animation', 'Adventure', 'Family', 'Fantasy']","['Animagrad Animation Studio', '3Beep', 'FILM.UA Group']",['Ukraine'],['Tiếng Ukraina'],Unknown,Unknown
594767,Shazam! Fury of the Gods,Shazam! Fury of the Gods,en,"Billy Batson và các anh chị nuôi của anh, những người biến thành siêu anh hùng bằng cách nói ""Shazam!"", buộc phải quay lại hành động và chiến đấu với các Con gái của Atlas, những người mà họ phải ngăn chặn việc sử dụng vũ khí có thể hủy diệt thế giới.",133838006.0,125000000.0,130,2023-03-15,6.572,2833,"['Comedy', 'Action', 'Fantasy']","['New Line Cinema', 'The Safran Company', 'DC Films']",['United States of America'],['Tiếng Anh'],Unknown,Unknown
603692,John Wick: Chapter 4,John Wick: Chapter 4,en,"Với cái giá phải trả ngày càng tăng, John Wick khám phá ra con đường đánh bại The High Table. Nhưng trước khi có thể giành được tự do, Wick phải đối mặt với kẻ thù mới với các liên minh hùng mạnh trên toàn cầu và các thế lực biến bạn cũ thành kẻ thù.",440157245.0,90000000.0,170,2023-03-22,7.744,5750,"['Action', 'Thriller', 'Crime']","['Thunder Road', '87Eleven', 'Summit Entertainment', 'Studio Babelsberg']","['Germany', 'United States of America']","['Tiếng Ả Rập', 'Hong Kong', 'Tiếng Anh', 'Tiếng Pháp', 'Tiếng Đức', 'Tiếng Nhật', 'Latin', 'Tiếng Nga', 'Tiếng Tây Ban Nha']",Unknown,Unknown
493529,Dungeons & Dragons: Honor Among Thieves,Dungeons & Dragons: Honor Among Thieves,en,"Một tên trộm quyến rũ và một nhóm nhà thám hiểm bất ngờ thực hiện một vụ trộm hoành tráng để lấy lại di vật bị mất, nhưng mọi thứ trở nên tồi tệ một cách nguy hiểm khi họ chạm trán nhầm người.",208200000.0,151000000.0,134,2023-03-23,7.388,3081,"['Adventure', 'Fantasy', 'Comedy']","['Entertainment One', 'Paramount']","['Canada', 'United States of America']",['Tiếng Anh'],Unknown,Unknown
502356,The Super Mario Bros. Movie,The Super Mario Bros. Movie,en,"Trong khi làm việc dưới lòng đất để sửa đường ống dẫn nước chính, thợ sửa ống nước ở Brooklyn—và anh em—Mario và Luigi được đưa xuống một đường ống bí ẩn và lang thang vào một thế giới mới huyền diệu. Nhưng khi hai anh em bị chia cắt, Mario bắt tay vào một nhiệm vụ hoành tráng để tìm Luigi.",1362000000.0,100000000.0,93,2023-04-05,7.683,8223,"['Animation', 'Family', 'Adventure', 'Fantasy', 'Comedy']","['Universal Pictures', 'Illumination', 'Nintendo']","['Japan', 'United States of America']",['Tiếng Anh'],Unknown,Unknown
964980,Air,Air,en,"Khám phá mối quan hệ hợp tác mang tính thay đổi cuộc chơi giữa Michael Jordan lúc bấy giờ chưa được khám phá và bộ phận bóng rổ non trẻ của Nike, đội đã cách mạng hóa thế giới thể thao và văn hóa với thương hiệu Air Jordan.",90100000.0,80000000.0,111,2023-04-05,7.4,1678,['Drama'],"['Amazon Studios', 'Skydance Sports', 'Mandalay Pictures', 'Artists Equity']",['United States of America'],"['Tiếng Tây Ban Nha', 'Tiếng Anh', 'Tiếng Đức']",Unknown,Unknown
758323,The Pope's Exorcist,The Pope's Exorcist,en,"Cha Gabriele Amorth, Giám đốc trừ quỷ của Vatican, điều tra sự chiếm hữu đáng sợ của một cậu bé và cuối cùng phát hiện ra một âm mưu kéo dài hàng thế kỷ mà Vatican đã cố gắng che giấu một cách tuyệt vọng.",70204828.0,18000000.0,103,2023-04-05,7.0,2430,"['Horror', 'Thriller']","['Screen Gems', '2.0 Entertainment', 'Loyola Productions']",['United States of America'],"['Tiếng Đức', 'Tiếng Tây Ban Nha', 'Fulfulde', 'Tiếng Anh', 'Tiếng Ý', 'Latin', 'Tiếng Bồ Đào Nha']",Unknown,Unknown
649609,Renfield,Renfield,en,"Trở nên ốm yếu và mệt mỏi sau hàng thế kỷ làm tay sai cho Dracula, Renfield tìm thấy một nguồn sống mới — và thậm chí có thể là sự cứu chuộc — khi anh phải lòng cô cảnh sát giao thông luôn nóng nảy và giận dữ Rebecca Quincy.",26400000.0,65000000.0,93,2023-04-07,6.576,1385,"['Comedy', 'Horror', 'Fantasy']","['Skybound Entertainment', 'Universal Pictures', 'Giant Wildcat']",['United States of America'],"['Tiếng Anh', 'Tiếng Lào']",Unknown,Unknown
447365,Guardians of the Galaxy Vol. 3,Guardians of the Galaxy Vol. 3,en,"Peter Quill, vẫn quay cuồng vì mất Gamora, phải tập hợp đội của mình xung quanh mình để bảo vệ vũ trụ cùng với việc bảo vệ một trong những người của họ. Một nhiệm vụ, nếu không hoàn thành thành công, rất có thể sẽ dẫn đến sự kết thúc của những Người bảo vệ như chúng ta đã biết.",845600000.0,250000000.0,150,2023-05-03,7.976,6101,"['Science Fiction', 'Adventure', 'Action']","['Marvel Studios', 'Kevin Feige Productions']",['United States of America'],['Tiếng Anh'],Unknown,Unknown
385687,Fast X,Fast X,en,"Trải qua nhiều nhiệm vụ và vượt qua những khó khăn bất khả thi, Dom Toretto và gia đình anh đã thông minh hơn, dũng cảm hơn và đánh bại mọi kẻ thù trên đường đi của họ. Giờ đây, họ phải đối mặt với đối thủ nguy hiểm nhất mà họ từng đối mặt: Một mối đe dọa đáng sợ xuất hiện từ bóng tối của quá khứ, kẻ được thúc đẩy bởi sự trả thù đẫm máu, và kẻ quyết tâm phá hủy gia đình này và tiêu diệt mọi thứ—và mọi người—mà Dom yêu thương, mãi mãi .",704709660.0,340000000.0,142,2023-05-17,7.14,4987,"['Action', 'Crime', 'Thriller']","['Universal Pictures', 'Original Film', 'One Race', 'Perfect Storm Entertainment']",['United States of America'],['Tiếng Anh'],Unknown,Unknown
569094,Spider-Man: Across the Spider-Verse,Spider-Man: Across the Spider-Verse,en,"Sau khi đoàn tụ với Gwen Stacy, Người Nhện hàng xóm thân thiện, toàn thời gian của Brooklyn được phóng qua Đa vũ trụ, nơi anh chạm trán với Hội Người Nhện, một nhóm Người Nhện có nhiệm vụ bảo vệ sự tồn tại của Đa vũ trụ. Nhưng khi các anh hùng xung đột về cách xử lý mối đe dọa mới, Miles thấy mình phải đọ sức với những Người nhện khác và phải tự mình lên đường để cứu những người anh yêu thương nhất.",690615475.0,100000000.0,140,2023-05-31,8.38,6044,"['Animation', 'Action', 'Adventure', 'Science Fiction']","['Columbia Pictures', 'Sony Pictures Animation', 'Lord Miller', 'Pascal Pictures', 'Arad Productions', 'Marvel Entertainment']",['United States of America'],"['Tiếng Anh', 'Tiếng Hindi', 'Tiếng Ý', 'Tiếng Tây Ban Nha']",Unknown,Unknown
532408,The Boogeyman,The Boogeyman,en,"Vẫn quay cuồng với cái chết bi thảm của mẹ mình, một cô gái tuổi teen và em gái của cô thấy mình bị quấy rầy bởi sự hiện diện tàn bạo trong nhà và đấu tranh để khiến người cha đau buồn của họ chú ý trước khi quá muộn.",66978229.0,41900000.0,99,2023-05-31,6.477,750,"['Horror', 'Thriller', 'Mystery']","['21 Laps Entertainment', '20th Century Studios']",['United States of America'],['Tiếng Anh'],Unknown,Unknown
666277,Past Lives,Past Lives,en,"Nora và Hae Sung, hai người bạn thời thơ ấu, đoàn tụ tại New York trong một tuần định mệnh khi họ đối mặt với những quan niệm về số phận, tình yêu và những lựa chọn tạo nên cuộc đời.",28126646.0,12000000.0,106,2023-06-02,7.797,1166,"['Drama', 'Romance']","['A24', 'Killer Films', '2AM', 'CJ ENM']","['South Korea', 'United States of America']","['Tiếng Anh', 'Tiếng Hàn']",Unknown,Unknown
667538,Transformers: Rise of the Beasts,Transformers: Rise of the Beasts,en,"Khi một mối đe dọa mới có khả năng hủy diệt toàn bộ hành tinh xuất hiện, Optimus Prime và các Autobots phải hợp tác với một phe phái hùng mạnh được gọi là Maximals. Với số phận của nhân loại đang ở thế cân bằng, con người Noah và Elena sẽ làm mọi cách để giúp đỡ các Transformers khi họ tham gia vào trận chiến cuối cùng để cứu Trái đất.",439000000.0,195000000.0,127,2023-06-06,7.348,4152,"['Action', 'Adventure', 'Science Fiction']","['Skydance Media', 'Paramount', 'di Bonaventura Pictures', 'Bay Films', 'New Republic Pictures', 'DeSanto/Murphy Productions', 'Hasbro']",['United States of America'],"['Tiếng Tây Ban Nha', 'Tiếng Anh']",Unknown,Unknown
298618,The Flash,The Flash,en,"Khi nỗ lực cứu gia đình của anh vô tình làm thay đổi tương lai, Barry Allen bị mắc kẹt trong một thực tế mà Tướng Zod đã trở lại và không có Siêu anh hùng nào để hướng tới. Để cứu thế giới mà anh đang ở và quay trở lại tương lai mà anh biết, hy vọng duy nhất của Barry là chạy đua giành lấy mạng sống của mình. Nhưng liệu sự hy sinh cuối cùng có đủ để thiết lập lại vũ trụ?",268400000.0,220000000.0,144,2023-06-13,6.767,3751,"['Action', 'Adventure', 'Science Fiction']","['Warner Bros. Pictures', 'Double Dream', 'The Disco Factory', 'DC Films']",['United States of America'],"['Tiếng Anh', 'Tiếng Tây Ban Nha', 'Tiếng Nga']",Unknown,Unknown
976573,Elemental,Elemental,en,"Trong một thành phố nơi cư dân lửa, nước, đất và không khí sống cùng nhau, một phụ nữ trẻ bốc lửa và một chàng trai xuôi theo dòng chảy sẽ khám phá ra một điều cơ bản: họ có bao nhiêu điểm chung.",496000000.0,200000000.0,102,2023-06-14,7.666,3870,"['Animation', 'Comedy', 'Family', 'Fantasy', 'Romance', 'Adventure']","['Walt Disney Pictures', 'Pixar']",['United States of America'],"['Tiếng Anh', 'Tiếng Tây Ban Nha']",Unknown,Unknown
884605,No Hard Feelings,No Hard Feelings,en,"Trên bờ vực mất đi ngôi nhà thời thơ ấu của mình, Maddie phát hiện ra một danh sách công việc hấp dẫn: những bậc cha mẹ trực thăng giàu có đang tìm ai đó để “hẹn hò” với cậu con trai 19 tuổi sống nội tâm của họ, Percy, trước khi cậu lên đường vào đại học. Trước sự ngạc nhiên của cô, Maddie sớm phát hiện ra Percy vụng về không có gì chắc chắn.",83000000.0,45000000.0,104,2023-06-15,6.845,2558,"['Comedy', 'Romance']","['Excellent Cadaver', 'Odenkirk Provissiero Entertainment', 'Columbia Pictures', 'Saks Picture Company']",['United States of America'],"['Tiếng Anh', 'Tiếng Tây Ban Nha', 'Tiếng Bồ Đào Nha']",Unknown,Unknown
335977,Indiana Jones and the Dial of Destiny,Indiana Jones and the Dial of Destiny,en,"Nhận thấy mình đang ở trong một kỷ nguyên mới và sắp nghỉ hưu, Indy vật lộn với việc hòa nhập vào một thế giới dường như đã phát triển vượt xa anh. Nhưng khi những xúc tu của một ác quỷ quá quen thuộc quay trở lại dưới hình dạng một đối thủ cũ, Indy phải đội mũ và cầm roi một lần nữa để đảm bảo một cổ vật mạnh mẽ và cổ xưa không rơi vào tay kẻ xấu.",383900000.0,294700000.0,155,2023-06-28,6.598,2936,"['Adventure', 'Action']",['Lucasfilm Ltd.'],['United States of America'],"['Tiếng Đức', 'Tiếng Anh', 'Tiếng Ả Rập', 'Tiếng Tây Ban Nha', 'Tiếng Pháp']",Unknown,Unknown
1040148,"Ruby Gillman, Teenage Kraken","Ruby Gillman, Teenage Kraken",en,"Ruby Gillman, một học sinh trung học ngọt ngào và vụng về, phát hiện ra mình là hậu duệ trực tiếp của nữ hoàng chiến binh kraken. Kraken thề sẽ bảo vệ các đại dương trên thế giới chống lại những nàng tiên cá kiêu ngạo, khao khát quyền lực. Với mục tiêu kế thừa ngai vàng từ người bà chỉ huy của mình, Ruby phải sử dụng sức mạnh mới có được của mình để bảo vệ những người cô yêu thương nhất.",43700000.0,70000000.0,91,2023-06-28,7.301,876,"['Animation', 'Family', 'Fantasy', 'Comedy']","['DreamWorks Animation', 'dentsu', 'Universal Pictures']","['Japan', 'United States of America']",['Tiếng Anh'],Unknown,Unknown
614479,Insidious: The Red Door,Insidious: The Red Door,en,"Để xua đuổi những con quỷ của họ một lần và mãi mãi, Josh Lambert và Dalton Lambert ở độ tuổi đại học phải tiến sâu hơn vào The Xa hơn bao giờ hết, đối mặt với quá khứ đen tối của gia đình họ và hàng loạt nỗi kinh hoàng mới, khủng khiếp hơn ẩn nấp đằng sau cánh cửa màu đỏ. .",185582093.0,16000000.0,107,2023-07-05,6.659,1526,"['Horror', 'Mystery', 'Thriller']","['Blumhouse Productions', 'Stage 6 Films', 'Screen Gems', 'Oren Peli Productions', 'Solana Films']",['United States of America'],['Tiếng Anh'],Unknown,Unknown
575264,Mission: Impossible - Dead Reckoning Part One,Mission: Impossible - Dead Reckoning Part One,en,"Ethan Hunt và nhóm IMF của anh bắt tay vào nhiệm vụ nguy hiểm nhất từ ​​trước đến nay: Truy tìm một loại vũ khí mới đáng sợ đe dọa toàn thể nhân loại trước khi nó rơi vào tay kẻ xấu. Với việc kiểm soát tương lai và số phận của thế giới đang bị đe dọa cũng như các thế lực đen tối từ quá khứ của Ethan đang tiến đến gần, một cuộc đua chết chóc trên toàn cầu bắt đầu. Đối mặt với kẻ thù bí ẩn và toàn năng, Ethan phải cân nhắc rằng không gì quan trọng hơn nhiệm vụ của mình—kể cả mạng sống của những người anh quan tâm nhất.",567500000.0,291000000.0,164,2023-07-08,7.556,3271,"['Action', 'Thriller']","['Paramount', 'Skydance Media', 'TC Productions']",['United States of America'],"['Tiếng Pháp', 'Tiếng Anh', 'Tiếng Ý', 'Tiếng Nga']",Unknown,Unknown
